Date,Apple,Boeing,Nvdia,Palantir,Pfizer,Tesla,Netflix,Meta,Intel,LMT,Rivian
11/13/2023,$184.80 ,$204.54 ,$48.62 ,$19.71 ,$28.98 ,$223.71 ,$444.62 ,$329.19 ,$38.23 ,$445.03 ,$16.19
11/10/2023,$186.40 ,$196.65 ,$48.34 ,$19.67 ,$29.48 ,$214.65 ,$447.24 ,$328.77 ,$38.86 ,$444.87 ,$15.40
11/9/2023,$182.41 ,$193.33 ,$46.95 ,$18.27 ,$29.68 ,$209.98 ,$435.15 ,$320.55 ,$37.80 ,$442.46 ,$15.33
11/8/2023,$182.89 ,$191.83 ,$46.57 ,$18.49 ,$30.82 ,$222.11 ,$436.65 ,$319.78 ,$37.92 ,$444.66 ,$17.00
11/7/2023,$181.82 ,$191.41 ,$45.96 ,$18.80 ,$31.25 ,$222.18 ,$434.61 ,$318.82 ,$38.77 ,$450.15 ,$17.42
11/6/2023,$179.23 ,$192.95 ,$45.75 ,$18.54 ,$31.18 ,$219.27 ,$434.74 ,$315.80 ,$37.95 ,$451.16 ,$17.18
11/3/2023,$176.65 ,$195.05 ,$45.01 ,$18.89 ,$31.26 ,$219.96 ,$432.36 ,$314.60 ,$38.14 ,$453.34 ,$17.71
11/2/2023,$177.57 ,$192.01 ,$43.51 ,$17.97 ,$30.50 ,$218.51 ,$424.71 ,$310.87 ,$37.70 ,$458.04 ,$17.59
11/1/2023,$173.97 ,$189.38 ,$42.33 ,$14.92 ,$30.51 ,$205.66 ,$420.19 ,$311.85 ,$37.29 ,$452.38 ,$16.13
10/31/2023,$170.77 ,$186.82 ,$40.78 ,$14.80 ,$30.56 ,$200.84 ,$411.69 ,$301.27 ,$36.50 ,$454.64 ,$16.22
10/30/2023,$170.29 ,$182.35 ,$41.16 ,$14.69 ,$30.55 ,$197.36 ,$410.08 ,$302.66 ,$35.69 ,$445.84 ,$15.72
10/27/2023,$168.22 ,$179.69 ,$40.50 ,$15.07 ,$30.11 ,$207.30 ,$397.87 ,$296.73 ,$35.54 ,$443.39 ,$16.01
10/26/2023,$166.89 ,$179.09 ,$40.33 ,$15.29 ,$31.16 ,$205.76 ,$403.54 ,$288.35 ,$32.52 ,$445.97 ,$16.17
10/25/2023,$171.10 ,$177.73 ,$41.78 ,$15.59 ,$30.73 ,$212.42 ,$411.25 ,$299.53 ,$32.83 ,$447.69 ,$17.02
10/24/2023,$173.44 ,$182.36 ,$43.66 ,$16.64 ,$30.43 ,$216.52 ,$413.73 ,$312.55 ,$34.59 ,$440.90 ,$17.43
10/23/2023,$173.00 ,$181.03 ,$42.98 ,$16.20 ,$30.84 ,$212.08 ,$406.84 ,$314.01 ,$33.85 ,$446.16 ,$17.07
10/20/2023,$172.88 ,$180.04 ,$41.39 ,$16.11 ,$30.65 ,$211.99 ,$400.96 ,$308.65 ,$34.92 ,$444.17 ,$16.72
10/19/2023,$175.46 ,$182.79 ,$42.10 ,$17.06 ,$31.19 ,$220.11 ,$401.77 ,$312.81 ,$35.67 ,$449.18 ,$17.16
10/18/2023,$175.84 ,$185.69 ,$42.20 ,$17.20 ,$31.41 ,$242.68 ,$346.19 ,$316.97 ,$35.64 ,$446.07 ,$18.09
10/17/2023,$177.15 ,$185.60 ,$43.94 ,$17.84 ,$32.75 ,$254.85 ,$355.72 ,$324.00 ,$36.06 ,$441.13 ,$19.90
10/16/2023,$178.72 ,$184.93 ,$46.10 ,$17.36 ,$33.27 ,$253.92 ,$360.82 ,$321.15 ,$36.56 ,$440.41 ,$19.66
10/13/2023,$178.85 ,$184.91 ,$45.46 ,$17.36 ,$32.11 ,$251.12 ,$355.68 ,$314.69 ,$35.97 ,$441.06 ,$19.30
10/12/2023,$180.71 ,$191.30 ,$46.95 ,$17.94 ,$32.92 ,$258.87 ,$361.20 ,$324.16 ,$36.84 ,$434.14 ,$19.33
10/11/2023,$179.80 ,$196.07 ,$46.81 ,$17.92 ,$33.11 ,$262.99 ,$365.93 ,$327.82 ,$36.88 ,$436.65 ,$19.37
10/10/2023,$178.39 ,$193.53 ,$45.80 ,$17.80 ,$33.17 ,$263.62 ,$373.32 ,$321.84 ,$36.43 ,$435.10 ,$19.64
10/9/2023,$178.99 ,$188.49 ,$45.27 ,$17.61 ,$33.20 ,$259.67 ,$385.95 ,$318.36 ,$36.06 ,$436.53 ,$18.78
10/6/2023,$177.49 ,$187.38 ,$45.76 ,$16.61 ,$33.13 ,$260.53 ,$381.51 ,$315.43 ,$36.19 ,$400.73 ,$18.92
10/5/2023,$174.91 ,$186.29 ,$44.69 ,$15.81 ,$33.47 ,$260.05 ,$372.59 ,$304.79 ,$35.89 ,$397.35 ,$18.27
10/4/2023,$173.66 ,$186.73 ,$44.04 ,$15.73 ,$33.31 ,$261.16 ,$376.90 ,$305.58 ,$35.93 ,$401.33 ,$23.69
10/3/2023,$172.40 ,$188.92 ,$43.52 ,$14.90 ,$33.90 ,$246.53 ,$376.75 ,$300.94 ,$35.69 ,$403.83 ,$21.69
10/2/2023,$173.75 ,$187.83 ,$44.78 ,$15.88 ,$33.94 ,$251.60 ,$380.33 ,$306.82 ,$35.46 ,$407.82 ,$23.66
9/29/2023,$171.21 ,$191.68 ,$43.50 ,$16.00 ,$33.17 ,$250.22 ,$377.60 ,$300.21 ,$35.55 ,$408.96 ,$24.28
9/28/2023,$170.69 ,$190.43 ,$43.09 ,$15.77 ,$32.09 ,$246.38 ,$376.36 ,$303.96 ,$35.18 ,$410.96 ,$23.08
9/27/2023,$170.43 ,$195.46 ,$42.47 ,$14.85 ,$32.10 ,$240.50 ,$377.59 ,$297.74 ,$34.61 ,$408.72 ,$23.05
9/26/2023,$171.96 ,$195.64 ,$41.91 ,$13.96 ,$32.40 ,$244.12 ,$379.25 ,$298.96 ,$33.83 ,$408.75 ,$22.26
9/25/2023,$176.08 ,$198.78 ,$42.22 ,$14.22 ,$32.98 ,$246.99 ,$384.80 ,$300.83 ,$34.29 ,$412.90 ,$21.13
9/22/2023,$174.79 ,$197.71 ,$41.61 ,$14.13 ,$32.69 ,$244.88 ,$379.81 ,$299.08 ,$34.18 ,$413.65 ,$20.59
9/21/2023,$173.93 ,$199.95 ,$41.02 ,$14.00 ,$32.85 ,$255.70 ,$384.15 ,$295.73 ,$34.65 ,$417.54 ,$21.53
9/20/2023,$175.49 ,$202.37 ,$42.24 ,$14.74 ,$33.62 ,$262.59 ,$386.30 ,$299.67 ,$34.69 ,$426.95 ,$22.40
9/19/2023,$179.07 ,$204.48 ,$43.52 ,$15.15 ,$33.99 ,$266.50 ,$396.20 ,$305.07 ,$36.34 ,$425.31 ,$22.74
9/18/2023,$177.97 ,$205.12 ,$43.97 ,$15.46 ,$33.64 ,$265.28 ,$394.40 ,$302.55 ,$37.99 ,$429.86 ,$23.71
9/15/2023,$175.01 ,$208.11 ,$43.90 ,$15.33 ,$34.07 ,$274.39 ,$396.94 ,$300.31 ,$37.88 ,$424.05 ,$24.18
9/14/2023,$175.74 ,$209.05 ,$45.58 ,$15.83 ,$34.15 ,$276.04 ,$400.49 ,$311.72 ,$38.67 ,$425.89 ,$24.11
9/13/2023,$174.21 ,$208.40 ,$45.49 ,$15.60 ,$34.08 ,$271.30 ,$412.24 ,$305.06 ,$38.71 ,$420.99 ,$23.25
9/12/2023,$176.30 ,$210.65 ,$44.87 ,$15.59 ,$34.15 ,$267.48 ,$434.69 ,$301.66 ,$38.86 ,$417.83 ,$23.58
9/11/2023,$179.36 ,$211.01 ,$45.18 ,$15.79 ,$33.94 ,$273.58 ,$445.36 ,$307.56 ,$38.59 ,$420.66 ,$23.41
9/8/2023,$178.18 ,$211.27 ,$45.57 ,$15.13 ,$34.25 ,$248.50 ,$442.80 ,$297.89 ,$38.01 ,$423.09 ,$23.10
9/7/2023,$177.56 ,$216.05 ,$46.24 ,$15.21 ,$34.28 ,$251.49 ,$443.14 ,$298.67 ,$38.18 ,$425.94 ,$23.42
9/6/2023,$182.91 ,$217.95 ,$47.06 ,$15.30 ,$34.37 ,$251.92 ,$445.76 ,$299.17 ,$36.98 ,$423.94 ,$23.26
9/5/2023,$189.70 ,$222.57 ,$48.55 ,$15.21 ,$35.38 ,$256.49 ,$448.68 ,$300.15 ,$36.71 ,$445.19 ,$23.39
9/1/2023,$189.46 ,$223.40 ,$48.51 ,$15.18 ,$35.78 ,$245.01 ,$439.88 ,$296.38 ,$36.61 ,$448.18 ,$23.31
8/31/2023,$187.87 ,$224.03 ,$49.36 ,$14.98 ,$35.38 ,$258.08 ,$433.68 ,$295.89 ,$35.14 ,$448.35 ,$22.73
8/30/2023,$187.65 ,$228.85 ,$49.26 ,$16.33 ,$35.90 ,$256.90 ,$434.67 ,$295.10 ,$34.53 ,$452.41 ,$22.88
8/29/2023,$184.12 ,$227.25 ,$48.78 ,$15.40 ,$36.15 ,$257.18 ,$429.99 ,$297.99 ,$34.31 ,$448.40 ,$22.31
8/28/2023,$180.19 ,$227.06 ,$46.84 ,$14.64 ,$36.21 ,$238.82 ,$418.06 ,$290.26 ,$33.62 ,$452.32 ,$20.53
8/25/2023,$178.61 ,$223.41 ,$46.02 ,$14.53 ,$36.38 ,$238.59 ,$416.03 ,$285.50 ,$33.25 ,$451.09 ,$20.07
8/24/2023,$176.38 ,$217.31 ,$47.16 ,$14.14 ,$36.16 ,$230.04 ,$406.93 ,$286.75 ,$32.59 ,$452.55 ,$19.64
8/23/2023,$181.12 ,$228.58 ,$47.12 ,$15.30 ,$36.66 ,$236.86 ,$427.55 ,$294.24 ,$33.98 ,$454.57 ,$20.32
8/22/2023,$177.23 ,$230.07 ,$45.67 ,$14.67 ,$36.84 ,$233.19 ,$413.17 ,$287.60 ,$32.89 ,$452.94 ,$20.08
8/21/2023,$175.84 ,$227.22 ,$46.97 ,$14.50 ,$37.01 ,$231.28 ,$408.29 ,$289.90 ,$33.14 ,$451.49 ,$21.18
8/18/2023,$174.49 ,$226.65 ,$43.30 ,$14.40 ,$36.66 ,$215.49 ,$404.53 ,$283.25 ,$32.75 ,$450.06 ,$20.78
8/17/2023,$174.00 ,$224.54 ,$43.34 ,$14.15 ,$36.51 ,$219.22 ,$403.00 ,$285.09 ,$32.58 ,$446.68 ,$20.95
8/16/2023,$176.57 ,$229.95 ,$43.49 ,$15.45 ,$35.48 ,$225.60 ,$415.45 ,$294.29 ,$33.53 ,$445.13 ,$21.04
8/15/2023,$177.45 ,$232.26 ,$43.94 ,$15.37 ,$35.39 ,$232.96 ,$423.70 ,$301.95 ,$34.77 ,$443.58 ,$20.78
8/14/2023,$179.46 ,$236.71 ,$43.75 ,$15.72 ,$36.07 ,$239.76 ,$427.78 ,$306.19 ,$35.68 ,$450.08 ,$21.56
8/11/2023,$177.79 ,$235.72 ,$40.86 ,$15.41 ,$36.04 ,$242.65 ,$421.66 ,$301.64 ,$34.89 ,$454.05 ,$21.57
8/10/2023,$177.97 ,$238.26 ,$42.39 ,$15.41 ,$35.72 ,$245.34 ,$429.98 ,$305.74 ,$34.68 ,$450.05 ,$21.91
8/9/2023,$178.19 ,$237.86 ,$42.55 ,$15.25 ,$35.84 ,$242.19 ,$428.90 ,$305.21 ,$34.28 ,$452.81 ,$22.35
8/8/2023,$179.80 ,$238.04 ,$44.66 ,$17.04 ,$35.64 ,$249.70 ,$438.30 ,$312.64 ,$35.02 ,$449.47 ,$24.80
8/7/2023,$178.85 ,$238.25 ,$45.42 ,$17.99 ,$35.68 ,$251.45 ,$440.76 ,$316.56 ,$35.23 ,$449.78 ,$24.28
8/4/2023,$181.99 ,$231.36 ,$44.68 ,$18.20 ,$35.02 ,$253.86 ,$431.60 ,$310.73 ,$35.14 ,$445.72 ,$25.26
8/3/2023,$191.17 ,$231.36 ,$44.52 ,$18.71 ,$35.00 ,$259.32 ,$431.00 ,$313.19 ,$34.87 ,$447.92 ,$26.50
8/2/2023,$192.58 ,$231.38 ,$44.27 ,$18.97 ,$35.35 ,$254.11 ,$429.70 ,$314.31 ,$34.39 ,$448.56 ,$25.91
8/1/2023,$195.61 ,$238.01 ,$46.51 ,$19.99 ,$35.61 ,$261.07 ,$438.62 ,$322.71 ,$35.80 ,$451.28 ,$27.30
7/31/2023,$196.45 ,$238.85 ,$46.73 ,$19.84 ,$36.06 ,$267.43 ,$438.97 ,$318.60 ,$35.77 ,$446.37 ,$27.64
7/28/2023,$195.83 ,$238.69 ,$46.75 ,$17.81 ,$36.07 ,$266.44 ,$425.78 ,$325.48 ,$36.83 ,$449.00 ,$26.94
7/27/2023,$193.22 ,$233.75 ,$45.90 ,$16.15 ,$36.20 ,$255.71 ,$413.17 ,$311.71 ,$34.55 ,$448.64 ,$26.05
7/26/2023,$194.50 ,$232.80 ,$45.45 ,$16.43 ,$37.21 ,$264.35 ,$422.67 ,$298.57 ,$34.36 ,$452.81 ,$27.15
7/25/2023,$193.62 ,$214.12 ,$45.68 ,$16.55 ,$37.06 ,$265.28 ,$427.70 ,$294.47 ,$34.10 ,$454.15 ,$25.35
7/24/2023,$192.75 ,$215.87 ,$44.61 ,$16.32 ,$37.51 ,$269.06 ,$428.37 ,$291.61 ,$33.63 ,$456.80 ,$25.81
7/21/2023,$191.94 ,$211.80 ,$44.31 ,$16.43 ,$37.40 ,$260.02 ,$427.50 ,$294.26 ,$34.02 ,$454.76 ,$25.27
7/20/2023,$193.13 ,$213.61 ,$45.52 ,$17.13 ,$36.77 ,$262.90 ,$437.42 ,$302.52 ,$33.37 ,$456.01 ,$25.81
7/19/2023,$195.10 ,$208.60 ,$47.08 ,$18.05 ,$36.44 ,$291.26 ,$477.59 ,$316.01 ,$34.46 ,$451.51 ,$24.83
7/18/2023,$193.73 ,$211.57 ,$47.49 ,$18.08 ,$36.24 ,$293.34 ,$474.80 ,$312.05 ,$34.50 ,$455.70 ,$24.69
7/17/2023,$193.99 ,$211.87 ,$46.46 ,$17.40 ,$35.86 ,$290.38 ,$450.05 ,$310.62 ,$34.37 ,$469.97 ,$23.99
7/14/2023,$190.69 ,$213.12 ,$45.47 ,$16.40 ,$36.32 ,$281.38 ,$441.91 ,$308.87 ,$33.15 ,$464.31 ,$24.82
7/13/2023,$190.54 ,$216.85 ,$45.98 ,$16.74 ,$36.06 ,$277.90 ,$450.38 ,$313.41 ,$33.87 ,$466.38 ,$25.52
7/12/2023,$189.77 ,$217.11 ,$43.90 ,$16.59 ,$35.99 ,$271.99 ,$444.05 ,$309.34 ,$33.98 ,$461.96 ,$25.91
7/11/2023,$188.08 ,$218.76 ,$42.41 ,$16.49 ,$36.02 ,$269.79 ,$440.21 ,$298.29 ,$33.30 ,$466.29 ,$24.85
7/10/2023,$188.61 ,$213.31 ,$42.18 ,$16.30 ,$35.68 ,$269.61 ,$441.71 ,$294.10 ,$32.74 ,$460.38 ,$25.51
7/7/2023,$190.68 ,$212.10 ,$42.50 ,$15.34 ,$35.53 ,$274.43 ,$438.10 ,$290.53 ,$31.85 ,$458.71 ,$24.70
7/6/2023,$191.81 ,$212.62 ,$42.10 ,$15.13 ,$35.63 ,$276.54 ,$438.84 ,$291.99 ,$31.97 ,$461.64 ,$21.62
7/5/2023,$191.33 ,$213.31 ,$42.32 ,$15.70 ,$36.46 ,$282.48 ,$445.90 ,$294.37 ,$32.51 ,$462.76 ,$20.43
7/3/2023,$192.46 ,$210.92 ,$42.41 ,$15.52 ,$36.65 ,$279.82 ,$441.44 ,$286.02 ,$33.62 ,$462.58 ,$19.56
6/30/2023,$193.97 ,$211.16 ,$42.30 ,$15.33 ,$36.68 ,$261.77 ,$440.49 ,$286.98 ,$33.44 ,$460.38 ,$16.66
6/29/2023,$189.59 ,$211.83 ,$40.82 ,$15.20 ,$36.12 ,$257.50 ,$428.24 ,$281.53 ,$32.91 ,$457.44 ,$16.01
6/28/2023,$189.25 ,$210.72 ,$41.12 ,$15.28 ,$36.29 ,$256.24 ,$429.84 ,$285.29 ,$33.57 ,$449.66 ,$14.64
6/27/2023,$188.06 ,$209.43 ,$41.88 ,$14.61 ,$36.42 ,$250.21 ,$417.08 ,$287.05 ,$34.10 ,$453.15 ,$13.94
6/26/2023,$185.27 ,$205.58 ,$40.63 ,$13.94 ,$36.89 ,$241.05 ,$415.94 ,$278.47 ,$33.34 ,$452.80 ,$13.45
6/23/2023,$186.68 ,$205.41 ,$42.21 ,$14.03 ,$38.30 ,$256.60 ,$424.02 ,$288.73 ,$33.00 ,$459.36 ,$13.53
6/22/2023,$187.00 ,$205.61 ,$43.03 ,$14.05 ,$38.73 ,$264.61 ,$422.48 ,$284.88 ,$32.71 ,$463.43 ,$14.15
6/21/2023,$183.96 ,$212.08 ,$43.05 ,$14.64 ,$38.90 ,$259.46 ,$424.45 ,$281.64 ,$32.90 ,$466.04 ,$14.62
6/20/2023,$185.01 ,$212.37 ,$43.81 ,$15.79 ,$39.34 ,$274.45 ,$434.70 ,$284.33 ,$35.00 ,$458.38 ,$15.70
6/16/2023,$184.92 ,$219.99 ,$42.69 ,$16.30 ,$40.06 ,$260.54 ,$431.96 ,$281.00 ,$36.37 ,$459.17 ,$14.88
6/15/2023,$186.01 ,$219.41 ,$42.65 ,$16.60 ,$39.75 ,$255.90 ,$445.27 ,$281.83 ,$35.82 ,$455.95 ,$15.24
6/14/2023,$183.95 ,$216.90 ,$43.00 ,$15.91 ,$39.36 ,$256.79 ,$440.86 ,$273.35 ,$35.58 ,$452.55 ,$14.74
6/13/2023,$183.31 ,$220.38 ,$41.02 ,$16.00 ,$40.28 ,$258.71 ,$435.73 ,$271.32 ,$33.91 ,$452.37 ,$15.25
6/12/2023,$183.79 ,$221.56 ,$39.48 ,$15.65 ,$39.90 ,$249.83 ,$423.97 ,$271.05 ,$33.07 ,$459.87 ,$14.00
6/9/2023,$180.96 ,$217.31 ,$38.77 ,$15.02 ,$38.97 ,$244.40 ,$420.02 ,$264.95 ,$31.34 ,$462.69 ,$13.87
6/8/2023,$180.57 ,$218.11 ,$38.51 ,$15.19 ,$39.09 ,$234.86 ,$409.37 ,$264.58 ,$31.82 ,$464.17 ,$14.05
6/7/2023,$177.82 ,$211.93 ,$37.48 ,$14.69 ,$38.89 ,$224.57 ,$399.77 ,$263.60 ,$31.28 ,$461.75 ,$13.82
6/6/2023,$179.21 ,$207.29 ,$38.65 ,$15.46 ,$38.37 ,$221.31 ,$399.29 ,$271.12 ,$30.96 ,$458.63 ,$14.50
6/5/2023,$179.58 ,$208.78 ,$39.17 ,$15.24 ,$38.65 ,$217.61 ,$403.54 ,$271.39 ,$29.86 ,$454.69 ,$14.34
6/2/2023,$180.95 ,$213.32 ,$39.33 ,$14.52 ,$38.36 ,$213.97 ,$400.47 ,$272.61 ,$31.31 ,$454.49 ,$14.48
6/1/2023,$180.09 ,$207.96 ,$39.77 ,$14.54 ,$38.02 ,$207.52 ,$403.13 ,$272.61 ,$31.13 ,$449.67 ,$14.58
5/31/2023,$177.25 ,$205.70 ,$37.83 ,$14.71 ,$38.02 ,$203.93 ,$395.23 ,$264.72 ,$31.44 ,$444.01 ,$14.73
5/30/2023,$177.30 ,$204.69 ,$40.11 ,$14.71 ,$37.01 ,$201.16 ,$392.98 ,$262.52 ,$29.99 ,$447.97 ,$14.87
5/26/2023,$175.43 ,$203.63 ,$38.95 ,$13.65 ,$37.60 ,$193.17 ,$378.88 ,$262.04 ,$29.00 ,$448.45 ,$15.14
5/25/2023,$172.99 ,$200.87 ,$37.98 ,$12.84 ,$37.83 ,$184.47 ,$359.00 ,$252.69 ,$27.40 ,$442.83 ,$14.57
5/24/2023,$171.84 ,$199.27 ,$30.54 ,$12.23 ,$38.63 ,$182.90 ,$364.85 ,$249.21 ,$29.00 ,$452.72 ,$14.38
5/23/2023,$171.56 ,$202.60 ,$30.69 ,$12.64 ,$39.64 ,$185.77 ,$355.99 ,$246.74 ,$29.51 ,$452.63 ,$14.20
5/22/2023,$174.20 ,$205.91 ,$31.18 ,$11.84 ,$38.75 ,$188.87 ,$363.01 ,$248.32 ,$30.28 ,$454.72 ,$14.23
5/19/2023,$175.16 ,$205.49 ,$31.26 ,$11.71 ,$36.77 ,$180.14 ,$365.36 ,$245.64 ,$29.93 ,$454.49 ,$13.47
5/18/2023,$175.05 ,$207.24 ,$31.68 ,$11.74 ,$36.48 ,$176.89 ,$371.29 ,$246.85 ,$29.68 ,$455.75 ,$13.54
5/17/2023,$172.69 ,$206.87 ,$30.18 ,$10.25 ,$36.75 ,$173.86 ,$339.96 ,$242.49 ,$28.87 ,$457.30 ,$13.41
5/16/2023,$172.07 ,$200.87 ,$29.21 ,$9.47 ,$37.01 ,$166.52 ,$333.75 ,$238.82 ,$29.22 ,$447.73 ,$13.08
5/15/2023,$172.07 ,$202.77 ,$28.95 ,$9.52 ,$37.16 ,$166.35 ,$335.89 ,$238.86 ,$29.80 ,$451.92 ,$13.44
5/12/2023,$172.57 ,$200.70 ,$28.34 ,$9.50 ,$37.35 ,$167.98 ,$339.89 ,$233.81 ,$28.95 ,$450.79 ,$12.91
5/11/2023,$173.75 ,$201.84 ,$28.58 ,$9.88 ,$37.58 ,$172.08 ,$344.76 ,$235.79 ,$28.86 ,$450.69 ,$13.84
5/10/2023,$173.56 ,$200.84 ,$28.89 ,$9.94 ,$38.30 ,$168.54 ,$335.42 ,$233.08 ,$29.97 ,$453.15 ,$14.11
5/9/2023,$171.77 ,$201.88 ,$28.57 ,$9.55 ,$38.48 ,$169.15 ,$332.14 ,$233.37 ,$30.10 ,$452.04 ,$13.86
5/8/2023,$173.50 ,$197.26 ,$29.15 ,$7.74 ,$38.67 ,$171.79 ,$331.21 ,$233.27 ,$30.77 ,$450.96 ,$13.87
5/5/2023,$173.57 ,$198.34 ,$28.68 ,$7.41 ,$38.49 ,$170.06 ,$322.76 ,$232.78 ,$30.99 ,$455.54 ,$13.41
5/4/2023,$165.79 ,$197.05 ,$27.56 ,$7.38 ,$38.23 ,$161.20 ,$320.78 ,$233.52 ,$31.24 ,$451.93 ,$12.95
5/3/2023,$167.45 ,$200.93 ,$27.80 ,$7.56 ,$38.45 ,$160.61 ,$319.30 ,$237.03 ,$30.65 ,$453.07 ,$12.81
5/2/2023,$168.54 ,$203.25 ,$28.21 ,$7.59 ,$39.06 ,$160.31 ,$317.55 ,$239.24 ,$29.77 ,$458.89 ,$12.68
5/1/2023,$169.59 ,$203.87 ,$28.91 ,$7.78 ,$39.21 ,$161.83 ,$324.12 ,$243.18 ,$30.30 ,$469.43 ,$12.65
4/28/2023,$169.68 ,$206.78 ,$27.75 ,$7.75 ,$38.89 ,$164.31 ,$329.93 ,$240.32 ,$31.06 ,$464.45 ,$12.82
4/27/2023,$168.41 ,$206.04 ,$27.23 ,$7.82 ,$38.74 ,$160.19 ,$325.85 ,$238.56 ,$29.86 ,$465.00 ,$12.67
4/26/2023,$163.76 ,$203.03 ,$26.96 ,$7.74 ,$38.63 ,$153.75 ,$321.15 ,$209.40 ,$29.05 ,$461.62 ,$12.04
4/25/2023,$163.77 ,$202.19 ,$26.24 ,$7.74 ,$39.33 ,$160.67 ,$322.55 ,$207.55 ,$28.88 ,$475.58 ,$12.00
4/24/2023,$165.33 ,$205.77 ,$27.04 ,$8.10 ,$39.91 ,$162.55 ,$329.02 ,$212.79 ,$29.66 ,$480.92 ,$12.36
4/21/2023,$165.02 ,$205.15 ,$27.12 ,$8.18 ,$40.21 ,$165.08 ,$327.98 ,$212.89 ,$30.30 ,$482.55 ,$12.25
4/20/2023,$166.65 ,$207.23 ,$27.10 ,$8.15 ,$39.85 ,$162.99 ,$325.35 ,$213.07 ,$30.86 ,$490.60 ,$12.35
4/19/2023,$167.63 ,$208.71 ,$27.93 ,$8.49 ,$40.24 ,$180.59 ,$323.12 ,$215.70 ,$31.15 ,$495.16 ,$12.82
4/18/2023,$166.47 ,$208.37 ,$27.67 ,$8.73 ,$40.55 ,$184.31 ,$333.70 ,$217.89 ,$31.83 ,$501.41 ,$13.43
4/17/2023,$165.23 ,$205.03 ,$27.00 ,$8.80 ,$41.18 ,$187.04 ,$332.72 ,$218.86 ,$32.14 ,$489.64 ,$13.73
4/14/2023,$165.21 ,$201.71 ,$26.76 ,$8.81 ,$41.19 ,$185.00 ,$338.63 ,$221.49 ,$31.89 ,$487.99 ,$13.38
4/13/2023,$165.56 ,$213.59 ,$26.46 ,$8.58 ,$41.47 ,$185.90 ,$346.19 ,$220.35 ,$32.13 ,$492.14 ,$14.37
4/12/2023,$160.10 ,$212.34 ,$26.50 ,$8.33 ,$41.37 ,$180.54 ,$331.03 ,$214.00 ,$32.02 ,$488.10 ,$14.19
4/11/2023,$160.80 ,$212.32 ,$27.17 ,$8.61 ,$41.79 ,$186.79 ,$338.21 ,$213.85 ,$32.35 ,$487.84 ,$14.74
4/10/2023,$162.03 ,$210.78 ,$27.58 ,$8.39 ,$41.73 ,$184.51 ,$338.99 ,$214.75 ,$32.52 ,$496.75 ,$14.81
4/6/2023,$164.66 ,$211.37 ,$27.04 ,$8.09 ,$41.50 ,$185.06 ,$339.33 ,$216.10 ,$32.81 ,$490.17 ,$14.47
4/5/2023,$163.76 ,$210.00 ,$26.88 ,$7.98 ,$41.55 ,$185.52 ,$342.35 ,$211.48 ,$32.83 ,$489.99 ,$14.63
4/4/2023,$165.63 ,$213.90 ,$27.45 ,$8.35 ,$40.90 ,$192.58 ,$346.75 ,$214.72 ,$33.10 ,$488.54 ,$15.38
4/3/2023,$166.17 ,$215.39 ,$27.97 ,$8.38 ,$41.35 ,$194.77 ,$348.28 ,$213.07 ,$32.89 ,$486.62 ,$15.23
3/31/2023,$164.90 ,$212.43 ,$27.78 ,$8.45 ,$40.80 ,$207.46 ,$345.48 ,$211.94 ,$32.67 ,$472.73 ,$15.48
3/30/2023,$162.36 ,$211.04 ,$27.38 ,$8.15 ,$40.38 ,$195.28 ,$338.43 ,$207.84 ,$32.09 ,$473.18 ,$14.40
3/29/2023,$160.77 ,$207.97 ,$26.98 ,$8.22 ,$40.25 ,$193.88 ,$332.03 ,$205.35 ,$31.52 ,$474.19 ,$14.24
3/28/2023,$157.65 ,$204.96 ,$26.41 ,$8.00 ,$39.99 ,$189.19 ,$323.52 ,$200.68 ,$29.29 ,$471.44 ,$12.96
3/27/2023,$158.28 ,$200.57 ,$26.53 ,$8.04 ,$40.22 ,$191.81 ,$327.66 ,$202.84 ,$29.18 ,$473.39 ,$13.31
3/24/2023,$160.25 ,$197.53 ,$26.78 ,$8.20 ,$40.39 ,$190.41 ,$328.39 ,$206.01 ,$29.36 ,$474.54 ,$13.62
3/23/2023,$158.93 ,$197.90 ,$27.19 ,$8.33 ,$40.18 ,$192.22 ,$320.37 ,$204.28 ,$29.03 ,$467.90 ,$13.71
3/22/2023,$157.83 ,$196.16 ,$26.47 ,$8.21 ,$40.01 ,$191.15 ,$293.90 ,$199.81 ,$28.13 ,$468.90 ,$13.29
3/21/2023,$159.28 ,$204.70 ,$26.20 ,$8.45 ,$40.66 ,$197.58 ,$305.79 ,$202.16 ,$28.46 ,$474.76 ,$13.61
3/20/2023,$157.40 ,$204.77 ,$25.90 ,$8.08 ,$40.81 ,$183.25 ,$305.13 ,$197.81 ,$29.16 ,$475.70 ,$13.02
3/17/2023,$155.00 ,$201.05 ,$25.73 ,$7.88 ,$40.10 ,$180.13 ,$303.50 ,$195.61 ,$29.81 ,$465.87 ,$13.01
3/16/2023,$155.85 ,$203.19 ,$25.54 ,$7.98 ,$40.37 ,$184.13 ,$310.06 ,$204.93 ,$30.18 ,$473.24 ,$13.46
3/15/2023,$152.99 ,$198.21 ,$24.23 ,$7.90 ,$40.28 ,$180.45 ,$303.79 ,$197.75 ,$28.41 ,$473.31 ,$13.03
3/14/2023,$152.59 ,$207.28 ,$24.06 ,$7.89 ,$39.90 ,$183.26 ,$294.94 ,$194.02 ,$28.01 ,$478.87 ,$13.21
